eventType,stream,eventTime,transactionTime,bestBidPrice,bestAskPrice
depthUpdate,btcusdt@depth5,1662124196429,1662124196415,20329.90,20330.00
depthUpdate,btcusdt@depth5,1662124196680,1662124196673,20329.90,20330.00
depthUpdate,btcusdt@depth5,1662124196930,1662124196925,20329.90,20330.00
depthUpdate,btcusdt@depth5,1662124197180,1662124197175,20329.90,20330.00
depthUpdate,btcusdt@depth5,1662124197430,1662124197424,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124197680,1662124197674,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124197931,1662124197926,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124198184,1662124198179,20330.10,20330.20
depthUpdate,btcusdt@depth5,1662124198434,1662124198428,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124198684,1662124198678,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124198935,1662124198929,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124199186,1662124199179,20331.90,20332.00
depthUpdate,btcusdt@depth5,1662124199436,1662124199430,20329.70,20329.80
depthUpdate,btcusdt@depth5,1662124199687,1662124199680,20329.70,20329.80
depthUpdate,btcusdt@depth5,1662124199937,1662124199931,20330.60,20330.70
depthUpdate,btcusdt@depth5,1662124200187,1662124200183,20332.80,20332.90
depthUpdate,btcusdt@depth5,1662124200439,1662124200432,20332.90,20333.00
depthUpdate,btcusdt@depth5,1662124200689,1662124200683,20332.10,20332.20
depthUpdate,btcusdt@depth5,1662124200939,1662124200934,20332.10,20332.20
depthUpdate,btcusdt@depth5,1662124201190,1662124201183,20331.20,20331.30
depthUpdate,btcusdt@depth5,1662124201440,1662124201418,20333.50,20334.00
depthUpdate,btcusdt@depth5,1662124201690,1662124201685,20333.90,20334.00
depthUpdate,btcusdt@depth5,1662124201940,1662124201937,20330.70,20330.80
depthUpdate,btcusdt@depth5,1662124202191,1662124202186,20330.70,20330.80
depthUpdate,btcusdt@depth5,1662124202442,1662124202434,20330.70,20330.80
depthUpdate,btcusdt@depth5,1662124202695,1662124202678,20329.70,20329.90
depthUpdate,btcusdt@depth5,1662124202946,1662124202941,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124203197,1662124203191,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124203447,1662124203437,20327.40,20327.50
depthUpdate,btcusdt@depth5,1662124203697,1662124203691,20327.40,20327.50
depthUpdate,btcusdt@depth5,1662124203947,1662124203932,20327.40,20327.50
depthUpdate,btcusdt@depth5,1662124204197,1662124204191,20326.00,20326.10
depthUpdate,btcusdt@depth5,1662124204447,1662124204442,20323.80,20323.90
depthUpdate,btcusdt@depth5,1662124204700,1662124204695,20323.80,20323.90
depthUpdate,btcusdt@depth5,1662124204953,1662124204946,20323.80,20323.90
depthUpdate,btcusdt@depth5,1662124205203,1662124205199,20323.70,20323.80
depthUpdate,btcusdt@depth5,1662124205454,1662124205448,20323.70,20323.80
depthUpdate,btcusdt@depth5,1662124205704,1662124205699,20325.10,20325.20
depthUpdate,btcusdt@depth5,1662124205954,1662124205949,20326.80,20326.90
depthUpdate,btcusdt@depth5,1662124206205,1662124206200,20326.80,20326.90
depthUpdate,btcusdt@depth5,1662124206455,1662124206447,20326.80,20326.90
depthUpdate,btcusdt@depth5,1662124206705,1662124206699,20326.80,20326.90
depthUpdate,btcusdt@depth5,1662124206956,1662124206951,20326.70,20326.80
depthUpdate,btcusdt@depth5,1662124207207,1662124207201,20325.40,20325.50
depthUpdate,btcusdt@depth5,1662124207457,1662124207452,20325.40,20325.50
depthUpdate,btcusdt@depth5,1662124207707,1662124207702,20325.40,20325.50
depthUpdate,btcusdt@depth5,1662124207958,1662124207954,20325.40,20325.50
depthUpdate,btcusdt@depth5,1662124208209,1662124208203,20325.40,20325.50
depthUpdate,btcusdt@depth5,1662124208459,1662124208452,20323.80,20323.90
depthUpdate,btcusdt@depth5,1662124208709,1662124208704,20323.80,20323.90
depthUpdate,btcusdt@depth5,1662124208960,1662124208953,20326.30,20326.40
depthUpdate,btcusdt@depth5,1662124209212,1662124209205,20326.30,20326.40
depthUpdate,btcusdt@depth5,1662124209463,1662124209433,20327.40,20327.50
depthUpdate,btcusdt@depth5,1662124209713,1662124209708,20327.40,20327.50
depthUpdate,btcusdt@depth5,1662124209964,1662124209958,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124210214,1662124210207,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124210464,1662124210457,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124210714,1662124210703,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124210964,1662124210959,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124211217,1662124211211,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124211467,1662124211461,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124211717,1662124211710,20327.60,20327.70
depthUpdate,btcusdt@depth5,1662124211967,1662124211960,20327.60,20327.70
depthUpdate,btcusdt@depth5,1662124212217,1662124212212,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124212467,1662124212461,20328.40,20328.50
depthUpdate,btcusdt@depth5,1662124212717,1662124212712,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124212968,1662124212962,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124213219,1662124213213,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124213469,1662124213463,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124213719,1662124213715,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124213970,1662124213966,20328.50,20328.60
depthUpdate,btcusdt@depth5,1662124214221,1662124214210,20328.30,20328.40
depthUpdate,btcusdt@depth5,1662124214472,1662124214466,20331.70,20331.80
depthUpdate,btcusdt@depth5,1662124214722,1662124214717,20330.20,20330.30
depthUpdate,btcusdt@depth5,1662124214972,1662124214965,20331.80,20331.90
depthUpdate,btcusdt@depth5,1662124215222,1662124215215,20331.80,20331.90
depthUpdate,btcusdt@depth5,1662124215472,1662124215466,20333.50,20333.60
depthUpdate,btcusdt@depth5,1662124215722,1662124215716,20333.50,20333.60
depthUpdate,btcusdt@depth5,1662124215972,1662124215959,20335.00,20335.10
depthUpdate,btcusdt@depth5,1662124216222,1662124216214,20335.00,20335.10
depthUpdate,btcusdt@depth5,1662124216472,1662124216467,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124216722,1662124216715,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124217041,1662124217035,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124217292,1662124217286,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124217544,1662124217537,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124217795,1662124217789,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124218046,1662124218040,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124218296,1662124218290,20336.90,20337.00
depthUpdate,btcusdt@depth5,1662124218546,1662124218535,20335.90,20336.00
depthUpdate,btcusdt@depth5,1662124218797,1662124218791,20335.90,20336.00
depthUpdate,btcusdt@depth5,1662124219047,1662124219042,20335.90,20336.00
depthUpdate,btcusdt@depth5,1662124219297,1662124219292,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124219549,1662124219544,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124219800,1662124219793,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124220050,1662124220040,20337.70,20337.80
depthUpdate,btcusdt@depth5,1662124220301,1662124220297,20338.20,20338.30
depthUpdate,btcusdt@depth5,1662124220551,1662124220543,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124220801,1662124220796,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124221052,1662124221046,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124221302,1662124221295,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124221554,1662124221547,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124221806,1662124221801,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124222057,1662124222050,20338.30,20338.40
depthUpdate,btcusdt@depth5,1662124222307,1662124222302,20338.30,20338.40
depthUpdate,btcusdt@depth5,1662124222560,1662124222551,20337.00,20337.10
depthUpdate,btcusdt@depth5,1662124222810,1662124222804,20336.80,20336.90
depthUpdate,btcusdt@depth5,1662124223060,1662124223055,20336.70,20336.80
depthUpdate,btcusdt@depth5,1662124223311,1662124223307,20336.70,20336.80
depthUpdate,btcusdt@depth5,1662124223561,1662124223555,20336.70,20336.80
depthUpdate,btcusdt@depth5,1662124223812,1662124223807,20335.50,20335.60
depthUpdate,btcusdt@depth5,1662124224063,1662124224057,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124224314,1662124224309,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124224566,1662124224561,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124224819,1662124224812,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124225069,1662124225063,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124225319,1662124225315,20334.70,20334.80
depthUpdate,btcusdt@depth5,1662124225570,1662124225563,20334.90,20335.00
depthUpdate,btcusdt@depth5,1662124225820,1662124225815,20334.90,20335.00
depthUpdate,btcusdt@depth5,1662124226071,1662124226066,20334.90,20335.00
depthUpdate,btcusdt@depth5,1662124226322,1662124226317,20336.40,20336.50
depthUpdate,btcusdt@depth5,1662124226573,1662124226567,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124226823,1662124226817,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124227076,1662124227070,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124227326,1662124227321,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124227576,1662124227571,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124227827,1662124227821,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124228078,1662124228074,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124228328,1662124228322,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124228580,1662124228570,20339.90,20340.00
depthUpdate,btcusdt@depth5,1662124228830,1662124228825,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124229080,1662124229074,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124229330,1662124229324,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124229581,1662124229575,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124229832,1662124229826,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124230082,1662124230076,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124230332,1662124230326,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124230582,1662124230577,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124230833,1662124230829,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124231086,1662124231076,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124231336,1662124231330,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124231586,1662124231579,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124231837,1662124231831,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124232087,1662124232081,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124232337,1662124232331,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124232587,1662124232580,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124232838,1662124232830,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124233088,1662124233083,20337.90,20338.00
depthUpdate,btcusdt@depth5,1662124233340,1662124233334,20340.40,20340.50
depthUpdate,btcusdt@depth5,1662124233591,1662124233584,20339.20,20339.30
depthUpdate,btcusdt@depth5,1662124233841,1662124233835,20339.20,20339.30
depthUpdate,btcusdt@depth5,1662124234092,1662124234086,20339.20,20339.30
depthUpdate,btcusdt@depth5,1662124234342,1662124234334,20340.10,20340.20
depthUpdate,btcusdt@depth5,1662124234592,1662124234560,20341.90,20342.00
depthUpdate,btcusdt@depth5,1662124234842,1662124234810,20343.90,20344.00
depthUpdate,btcusdt@depth5,1662124235095,1662124235084,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124235346,1662124235341,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124235596,1662124235589,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124235847,1662124235841,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124236097,1662124236089,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124236347,1662124236339,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124236597,1662124236593,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124236849,1662124236842,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124237099,1662124237086,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124237349,1662124237344,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124237600,1662124237596,20346.80,20346.90
depthUpdate,btcusdt@depth5,1662124237850,1662124237828,20350.90,20351.00
depthUpdate,btcusdt@depth5,1662124238101,1662124238095,20351.50,20351.60
depthUpdate,btcusdt@depth5,1662124238352,1662124238346,20351.50,20351.60
depthUpdate,btcusdt@depth5,1662124238602,1662124238586,20351.50,20351.60
depthUpdate,btcusdt@depth5,1662124238853,1662124238847,20352.80,20352.90
depthUpdate,btcusdt@depth5,1662124239103,1662124239093,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124239353,1662124239348,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124239606,1662124239594,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124239857,1662124239851,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124240108,1662124240103,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124240359,1662124240350,20354.90,20355.00
depthUpdate,btcusdt@depth5,1662124240610,1662124240603,20354.70,20354.80
depthUpdate,btcusdt@depth5,1662124240860,1662124240853,20353.80,20353.90
depthUpdate,btcusdt@depth5,1662124241110,1662124241102,20353.60,20353.70
depthUpdate,btcusdt@depth5,1662124241363,1662124241340,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124241614,1662124241609,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124241867,1662124241862,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124242117,1662124242109,20352.90,20353.00
depthUpdate,btcusdt@depth5,1662124242368,1662124242363,20353.30,20353.40
depthUpdate,btcusdt@depth5,1662124242618,1662124242610,20353.30,20353.40
depthUpdate,btcusdt@depth5,1662124242868,1662124242863,20353.30,20353.40
depthUpdate,btcusdt@depth5,1662124243118,1662124243113,20353.30,20353.40
depthUpdate,btcusdt@depth5,1662124243369,1662124243364,20351.30,20351.40
depthUpdate,btcusdt@depth5,1662124243620,1662124243613,20351.30,20351.40
depthUpdate,btcusdt@depth5,1662124243871,1662124243852,20353.70,20353.80
depthUpdate,btcusdt@depth5,1662124244121,1662124244114,20353.70,20353.80
depthUpdate,btcusdt@depth5,1662124244371,1662124244364,20353.70,20353.80
depthUpdate,btcusdt@depth5,1662124244622,1662124244608,20351.80,20351.90
depthUpdate,btcusdt@depth5,1662124244873,1662124244866,20351.80,20351.90
depthUpdate,btcusdt@depth5,1662124245123,1662124245119,20351.80,20351.90
depthUpdate,btcusdt@depth5,1662124245374,1662124245367,20351.80,20351.90
depthUpdate,btcusdt@depth5,1662124245625,1662124245620,20351.80,20351.90
depthUpdate,btcusdt@depth5,1662124245875,1662124245856,20345.60,20345.70
depthUpdate,btcusdt@depth5,1662124246125,1662124246121,20345.60,20345.70
depthUpdate,btcusdt@depth5,1662124246376,1662124246370,20345.60,20345.70
depthUpdate,btcusdt@depth5,1662124246627,1662124246620,20347.00,20347.10
depthUpdate,btcusdt@depth5,1662124246877,1662124246871,20347.00,20347.10
depthUpdate,btcusdt@depth5,1662124247127,1662124247123,20347.00,20347.10
depthUpdate,btcusdt@depth5,1662124247378,1662124247372,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124247629,1662124247624,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124247880,1662124247874,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124248130,1662124248124,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124248381,1662124248372,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124248631,1662124248621,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124248881,1662124248875,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124249132,1662124249126,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124249384,1662124249378,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124249635,1662124249630,20345.80,20345.90
depthUpdate,btcusdt@depth5,1662124249888,1662124249883,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124250139,1662124250131,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124250389,1662124250384,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124250640,1662124250635,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124250893,1662124250886,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124251143,1662124251138,20344.40,20344.50
depthUpdate,btcusdt@depth5,1662124251397,1662124251382,20343.20,20343.30
depthUpdate,btcusdt@depth5,1662124251648,1662124251642,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124251899,1662124251894,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124252150,1662124252146,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124252400,1662124252393,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124252650,1662124252644,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124252900,1662124252895,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124253151,1662124253146,20341.70,20341.80
depthUpdate,btcusdt@depth5,1662124253401,1662124253395,20343.00,20343.10
depthUpdate,btcusdt@depth5,1662124253651,1662124253646,20343.00,20343.10
depthUpdate,btcusdt@depth5,1662124253901,1662124253895,20343.00,20343.10
depthUpdate,btcusdt@depth5,1662124254151,1662124254147,20344.20,20344.30
depthUpdate,btcusdt@depth5,1662124254402,1662124254396,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124254652,1662124254647,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124254903,1662124254896,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124255153,1662124255149,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124255406,1662124255400,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124255656,1662124255650,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124255907,1662124255902,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124256158,1662124256147,20347.20,20347.30
depthUpdate,btcusdt@depth5,1662124256415,1662124256409,20347.20,20347.30
depthUpdate,btcusdt@depth5,1662124256665,1662124256659,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124256915,1662124256904,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124257165,1662124257160,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124257417,1662124257413,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124257668,1662124257662,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124257919,1662124257913,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124258169,1662124258164,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124258420,1662124258416,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124258670,1662124258664,20345.10,20345.20
depthUpdate,btcusdt@depth5,1662124258922,1662124258918,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124259172,1662124259166,20343.60,20343.70
depthUpdate,btcusdt@depth5,1662124259422,1662124259416,20343.60,20343.70
depthUpdate,btcusdt@depth5,1662124259672,1662124259668,20343.60,20343.70
depthUpdate,btcusdt@depth5,1662124259923,1662124259918,20343.60,20343.70
depthUpdate,btcusdt@depth5,1662124260173,1662124260167,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124260423,1662124260418,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124260674,1662124260669,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124260926,1662124260919,20344.50,20344.60
depthUpdate,btcusdt@depth5,1662124261178,1662124261174,20344.90,20345.00
depthUpdate,btcusdt@depth5,1662124261428,1662124261423,20344.90,20345.00
depthUpdate,btcusdt@depth5,1662124261678,1662124261672,20344.90,20345.00
depthUpdate,btcusdt@depth5,1662124261928,1662124261922,20344.90,20345.00
depthUpdate,btcusdt@depth5,1662124262180,1662124262174,20344.90,20345.00
depthUpdate,btcusdt@depth5,1662124262430,1662124262424,20345.00,20345.10
depthUpdate,btcusdt@depth5,1662124262680,1662124262664,20345.00,20345.10
depthUpdate,btcusdt@depth5,1662124263008,1662124263004,20345.20,20345.30
depthUpdate,btcusdt@depth5,1662124263259,1662124263254,20346.10,20346.20
depthUpdate,btcusdt@depth5,1662124263510,1662124263492,20347.50,20347.60
depthUpdate,btcusdt@depth5,1662124263761,1662124263755,20349.00,20349.10
depthUpdate,btcusdt@depth5,1662124264012,1662124264007,20350.40,20350.50
depthUpdate,btcusdt@depth5,1662124264262,1662124264254,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124264512,1662124264506,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124264763,1662124264754,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124265014,1662124265006,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124265264,1662124265256,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124265515,1662124265508,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124265765,1662124265760,20350.70,20350.80
depthUpdate,btcusdt@depth5,1662124266017,1662124266012,20350.80,20350.90
depthUpdate,btcusdt@depth5,1662124266267,1662124266260,20351.60,20351.70
depthUpdate,btcusdt@depth5,1662124266517,1662124266511,20352.40,20352.50
depthUpdate,btcusdt@depth5,1662124266767,1662124266761,20352.40,20352.50
depthUpdate,btcusdt@depth5,1662124267017,1662124267011,20352.40,20352.50
depthUpdate,btcusdt@depth5,1662124267268,1662124267255,20352.40,20352.50
depthUpdate,btcusdt@depth5,1662124267518,1662124267513,20352.40,20352.50
depthUpdate,btcusdt@depth5,1662124267768,1662124267762,20355.40,20355.50
depthUpdate,btcusdt@depth5,1662124268019,1662124268004,20357.50,20357.60
depthUpdate,btcusdt@depth5,1662124268271,1662124268265,20358.30,20358.40
depthUpdate,btcusdt@depth5,1662124268521,1662124268516,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124268772,1662124268765,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124269022,1662124269015,20360.40,20360.50
depthUpdate,btcusdt@depth5,1662124269274,1662124269263,20364.10,20364.20
depthUpdate,btcusdt@depth5,1662124269524,1662124269519,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124269774,1662124269768,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124270024,1662124270014,20363.50,20363.60
depthUpdate,btcusdt@depth5,1662124270275,1662124270262,20369.50,20369.60
depthUpdate,btcusdt@depth5,1662124270526,1662124270513,20369.50,20369.60
depthUpdate,btcusdt@depth5,1662124270777,1662124270770,20368.20,20368.30
depthUpdate,btcusdt@depth5,1662124271027,1662124271020,20368.20,20368.30
depthUpdate,btcusdt@depth5,1662124271280,1662124271262,20368.20,20368.30
depthUpdate,btcusdt@depth5,1662124271531,1662124271525,20366.80,20366.90
depthUpdate,btcusdt@depth5,1662124271781,1662124271776,20366.80,20366.90
depthUpdate,btcusdt@depth5,1662124272031,1662124272026,20366.80,20366.90
depthUpdate,btcusdt@depth5,1662124272282,1662124272271,20365.00,20365.10
depthUpdate,btcusdt@depth5,1662124272532,1662124272527,20366.70,20366.80
depthUpdate,btcusdt@depth5,1662124272784,1662124272765,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124273036,1662124273030,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124273286,1662124273281,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124273536,1662124273531,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124273787,1662124273783,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124274037,1662124274033,20362.60,20362.70
depthUpdate,btcusdt@depth5,1662124274287,1662124274281,20362.50,20362.60
depthUpdate,btcusdt@depth5,1662124274538,1662124274531,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124274788,1662124274781,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124275038,1662124275033,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124275288,1662124275284,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124275539,1662124275523,20360.00,20360.10
depthUpdate,btcusdt@depth5,1662124275791,1662124275745,20356.60,20356.70
depthUpdate,btcusdt@depth5,1662124276041,1662124276036,20356.30,20356.40
depthUpdate,btcusdt@depth5,1662124276291,1662124276286,20356.30,20356.40
depthUpdate,btcusdt@depth5,1662124276542,1662124276537,20356.30,20356.40
depthUpdate,btcusdt@depth5,1662124276793,1662124276787,20356.30,20356.40
depthUpdate,btcusdt@depth5,1662124277044,1662124277038,20356.30,20356.40
depthUpdate,btcusdt@depth5,1662124277294,1662124277287,20357.60,20357.70
depthUpdate,btcusdt@depth5,1662124277547,1662124277541,20357.60,20357.70
depthUpdate,btcusdt@depth5,1662124277797,1662124277792,20357.60,20357.70
depthUpdate,btcusdt@depth5,1662124278048,1662124278042,20359.60,20359.70
depthUpdate,btcusdt@depth5,1662124278298,1662124278292,20359.60,20359.70
depthUpdate,btcusdt@depth5,1662124278548,1662124278542,20359.60,20359.70
depthUpdate,btcusdt@depth5,1662124278799,1662124278792,20359.60,20359.70
depthUpdate,btcusdt@depth5,1662124279051,1662124279003,20359.80,20359.90
depthUpdate,btcusdt@depth5,1662124279302,1662124279296,20362.00,20362.10
depthUpdate,btcusdt@depth5,1662124279552,1662124279541,20362.00,20362.10
depthUpdate,btcusdt@depth5,1662124279803,1662124279798,20362.00,20362.10
depthUpdate,btcusdt@depth5,1662124280055,1662124280038,20362.00,20362.10
depthUpdate,btcusdt@depth5,1662124280305,1662124280299,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124280555,1662124280547,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124280805,1662124280797,20362.20,20362.30
depthUpdate,btcusdt@depth5,1662124281058,1662124281051,20360.80,20360.90
depthUpdate,btcusdt@depth5,1662124281308,1662124281303,20358.80,20358.90
depthUpdate,btcusdt@depth5,1662124281558,1662124281551,20358.80,20358.90
depthUpdate,btcusdt@depth5,1662124281808,1662124281802,20358.80,20358.90
depthUpdate,btcusdt@depth5,1662124282058,1662124282052,20358.80,20358.90
depthUpdate,btcusdt@depth5,1662124282308,1662124282302,20358.80,20358.90
depthUpdate,btcusdt@depth5,1662124282559,1662124282553,20356.70,20356.80
depthUpdate,btcusdt@depth5,1662124282809,1662124282803,20356.70,20356.80
depthUpdate,btcusdt@depth5,1662124283061,1662124283055,20356.70,20356.80
depthUpdate,btcusdt@depth5,1662124283313,1662124283309,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124283563,1662124283556,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124283813,1662124283807,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124284064,1662124284058,20359.90,20360.00
depthUpdate,btcusdt@depth5,1662124284314,1662124284308,20360.10,20360.20
depthUpdate,btcusdt@depth5,1662124284565,1662124284559,20360.10,20360.20
depthUpdate,btcusdt@depth5,1662124284815,1662124284808,20360.10,20360.20
depthUpdate,btcusdt@depth5,1662124285066,1662124285060,20360.10,20360.20
depthUpdate,btcusdt@depth5,1662124285316,1662124285310,20360.10,20360.20
depthUpdate,btcusdt@depth5,1662124285566,1662124285551,20359.10,20359.20
depthUpdate,btcusdt@depth5,1662124285817,1662124285811,20358.00,20358.10
depthUpdate,btcusdt@depth5,1662124286067,1662124286063,20357.00,20357.10
