eventType,stream,eventTime,transactionTime,bestBidPrice,bestAskPrice
depthUpdate,ethusdt@depth5,1662123989355,1662123989350,1633.32,1633.33
depthUpdate,ethusdt@depth5,1662123989606,1662123989600,1633.32,1633.33
depthUpdate,ethusdt@depth5,1662123989856,1662123989849,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123990107,1662123990103,1633.26,1633.27
depthUpdate,ethusdt@depth5,1662123990358,1662123990345,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123990608,1662123990602,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662123990858,1662123990853,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662123991112,1662123991105,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662123991363,1662123991357,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123991613,1662123991607,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123991864,1662123991860,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123992114,1662123992107,1633.51,1633.52
depthUpdate,ethusdt@depth5,1662123992364,1662123992358,1633.51,1633.52
depthUpdate,ethusdt@depth5,1662123992615,1662123992610,1633.51,1633.52
depthUpdate,ethusdt@depth5,1662123992867,1662123992860,1633.51,1633.52
depthUpdate,ethusdt@depth5,1662123993118,1662123993111,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662123993368,1662123993363,1633.47,1633.48
depthUpdate,ethusdt@depth5,1662123993618,1662123993612,1633.47,1633.48
depthUpdate,ethusdt@depth5,1662123993868,1662123993862,1633.53,1633.54
depthUpdate,ethusdt@depth5,1662123994119,1662123994112,1633.78,1633.79
depthUpdate,ethusdt@depth5,1662123994369,1662123994363,1633.69,1633.70
depthUpdate,ethusdt@depth5,1662123994619,1662123994612,1633.69,1633.70
depthUpdate,ethusdt@depth5,1662123994869,1662123994859,1634.10,1634.11
depthUpdate,ethusdt@depth5,1662123995120,1662123995115,1634.29,1634.30
depthUpdate,ethusdt@depth5,1662123995370,1662123995364,1634.46,1634.47
depthUpdate,ethusdt@depth5,1662123995620,1662123995613,1634.76,1634.77
depthUpdate,ethusdt@depth5,1662123995870,1662123995866,1634.59,1634.60
depthUpdate,ethusdt@depth5,1662123996121,1662123996118,1634.46,1634.47
depthUpdate,ethusdt@depth5,1662123996372,1662123996368,1634.58,1634.59
depthUpdate,ethusdt@depth5,1662123996623,1662123996618,1634.42,1634.43
depthUpdate,ethusdt@depth5,1662123996875,1662123996870,1634.58,1634.59
depthUpdate,ethusdt@depth5,1662123997125,1662123997121,1634.58,1634.59
depthUpdate,ethusdt@depth5,1662123997379,1662123997365,1634.79,1634.82
depthUpdate,ethusdt@depth5,1662123997629,1662123997624,1634.99,1635.00
depthUpdate,ethusdt@depth5,1662123997880,1662123997875,1634.99,1635.00
depthUpdate,ethusdt@depth5,1662123998130,1662123998123,1634.99,1635.00
depthUpdate,ethusdt@depth5,1662123998380,1662123998374,1634.80,1634.81
depthUpdate,ethusdt@depth5,1662123998630,1662123998625,1634.62,1634.63
depthUpdate,ethusdt@depth5,1662123998880,1662123998876,1634.59,1634.60
depthUpdate,ethusdt@depth5,1662123999131,1662123999127,1634.71,1634.73
depthUpdate,ethusdt@depth5,1662123999382,1662123999374,1634.68,1634.69
depthUpdate,ethusdt@depth5,1662123999634,1662123999618,1635.19,1635.20
depthUpdate,ethusdt@depth5,1662123999884,1662123999875,1635.28,1635.29
depthUpdate,ethusdt@depth5,1662124000134,1662124000121,1635.62,1635.64
depthUpdate,ethusdt@depth5,1662124000409,1662124000401,1635.95,1635.97
depthUpdate,ethusdt@depth5,1662124000660,1662124000650,1635.73,1635.89
depthUpdate,ethusdt@depth5,1662124000912,1662124000905,1635.65,1635.71
depthUpdate,ethusdt@depth5,1662124001163,1662124001132,1635.38,1635.50
depthUpdate,ethusdt@depth5,1662124001415,1662124001405,1635.50,1635.51
depthUpdate,ethusdt@depth5,1662124001665,1662124001660,1635.58,1635.59
depthUpdate,ethusdt@depth5,1662124001916,1662124001909,1635.58,1635.59
depthUpdate,ethusdt@depth5,1662124002166,1662124002160,1635.65,1635.66
depthUpdate,ethusdt@depth5,1662124002416,1662124002411,1635.61,1635.62
depthUpdate,ethusdt@depth5,1662124002666,1662124002660,1635.58,1635.59
depthUpdate,ethusdt@depth5,1662124002917,1662124002883,1635.98,1635.99
depthUpdate,ethusdt@depth5,1662124003168,1662124003137,1635.88,1635.89
depthUpdate,ethusdt@depth5,1662124003418,1662124003374,1635.30,1635.31
depthUpdate,ethusdt@depth5,1662124003668,1662124003664,1635.52,1635.53
depthUpdate,ethusdt@depth5,1662124003919,1662124003914,1635.52,1635.53
depthUpdate,ethusdt@depth5,1662124004170,1662124004160,1635.36,1635.37
depthUpdate,ethusdt@depth5,1662124004420,1662124004416,1635.26,1635.31
depthUpdate,ethusdt@depth5,1662124004671,1662124004664,1634.90,1634.91
depthUpdate,ethusdt@depth5,1662124004922,1662124004914,1634.87,1634.88
depthUpdate,ethusdt@depth5,1662124005172,1662124005167,1634.94,1634.95
depthUpdate,ethusdt@depth5,1662124005423,1662124005419,1634.94,1634.95
depthUpdate,ethusdt@depth5,1662124005674,1662124005666,1634.72,1634.73
depthUpdate,ethusdt@depth5,1662124005927,1662124005920,1634.68,1634.69
depthUpdate,ethusdt@depth5,1662124006177,1662124006172,1634.66,1634.67
depthUpdate,ethusdt@depth5,1662124006427,1662124006422,1634.19,1634.20
depthUpdate,ethusdt@depth5,1662124006677,1662124006672,1634.24,1634.25
depthUpdate,ethusdt@depth5,1662124006928,1662124006920,1634.03,1634.04
depthUpdate,ethusdt@depth5,1662124007178,1662124007172,1633.92,1633.93
depthUpdate,ethusdt@depth5,1662124007428,1662124007416,1633.58,1633.59
depthUpdate,ethusdt@depth5,1662124007678,1662124007674,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124007928,1662124007922,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124008179,1662124008175,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662124008430,1662124008421,1633.04,1633.05
depthUpdate,ethusdt@depth5,1662124008681,1662124008675,1633.31,1633.32
depthUpdate,ethusdt@depth5,1662124008931,1662124008925,1633.31,1633.32
depthUpdate,ethusdt@depth5,1662124009181,1662124009177,1633.26,1633.27
depthUpdate,ethusdt@depth5,1662124009432,1662124009426,1633.16,1633.17
depthUpdate,ethusdt@depth5,1662124009682,1662124009677,1633.66,1633.67
depthUpdate,ethusdt@depth5,1662124009933,1662124009926,1633.66,1633.67
depthUpdate,ethusdt@depth5,1662124010184,1662124010177,1633.66,1633.67
depthUpdate,ethusdt@depth5,1662124010435,1662124010430,1633.91,1633.92
depthUpdate,ethusdt@depth5,1662124010685,1662124010679,1633.91,1633.92
depthUpdate,ethusdt@depth5,1662124010936,1662124010929,1633.91,1633.92
depthUpdate,ethusdt@depth5,1662124011188,1662124011182,1633.91,1633.92
depthUpdate,ethusdt@depth5,1662124011438,1662124011433,1633.91,1633.92
depthUpdate,ethusdt@depth5,1662124011688,1662124011683,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124011938,1662124011935,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124012189,1662124012183,1633.34,1633.35
depthUpdate,ethusdt@depth5,1662124012440,1662124012434,1633.34,1633.35
depthUpdate,ethusdt@depth5,1662124012691,1662124012686,1633.77,1633.78
depthUpdate,ethusdt@depth5,1662124012942,1662124012936,1633.60,1633.76
depthUpdate,ethusdt@depth5,1662124013192,1662124013186,1633.42,1633.43
depthUpdate,ethusdt@depth5,1662124013442,1662124013436,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662124013692,1662124013688,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662124013943,1662124013938,1633.26,1633.27
depthUpdate,ethusdt@depth5,1662124014193,1662124014187,1633.16,1633.17
depthUpdate,ethusdt@depth5,1662124014444,1662124014440,1633.25,1633.26
depthUpdate,ethusdt@depth5,1662124014695,1662124014690,1633.25,1633.26
depthUpdate,ethusdt@depth5,1662124014945,1662124014940,1633.17,1633.18
depthUpdate,ethusdt@depth5,1662124015195,1662124015190,1633.27,1633.28
depthUpdate,ethusdt@depth5,1662124015446,1662124015442,1633.18,1633.19
depthUpdate,ethusdt@depth5,1662124015698,1662124015689,1633.27,1633.28
depthUpdate,ethusdt@depth5,1662124015949,1662124015944,1633.42,1633.43
depthUpdate,ethusdt@depth5,1662124016200,1662124016188,1633.21,1633.22
depthUpdate,ethusdt@depth5,1662124016450,1662124016445,1633.13,1633.14
depthUpdate,ethusdt@depth5,1662124016700,1662124016693,1633.00,1633.01
depthUpdate,ethusdt@depth5,1662124016950,1662124016945,1633.00,1633.01
depthUpdate,ethusdt@depth5,1662124017201,1662124017197,1633.16,1633.17
depthUpdate,ethusdt@depth5,1662124017452,1662124017447,1633.16,1633.17
depthUpdate,ethusdt@depth5,1662124017702,1662124017696,1633.18,1633.19
depthUpdate,ethusdt@depth5,1662124017952,1662124017947,1633.25,1633.26
depthUpdate,ethusdt@depth5,1662124018203,1662124018199,1633.14,1633.15
depthUpdate,ethusdt@depth5,1662124018455,1662124018450,1633.19,1633.20
depthUpdate,ethusdt@depth5,1662124018706,1662124018699,1633.19,1633.20
depthUpdate,ethusdt@depth5,1662124018958,1662124018953,1633.19,1633.20
depthUpdate,ethusdt@depth5,1662124019209,1662124019203,1633.28,1633.29
depthUpdate,ethusdt@depth5,1662124019459,1662124019454,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124019710,1662124019706,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124019961,1662124019955,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124020213,1662124020208,1633.17,1633.18
depthUpdate,ethusdt@depth5,1662124020464,1662124020458,1633.62,1633.63
depthUpdate,ethusdt@depth5,1662124020715,1662124020711,1633.47,1633.48
depthUpdate,ethusdt@depth5,1662124020965,1662124020960,1633.46,1633.47
depthUpdate,ethusdt@depth5,1662124021215,1662124021210,1633.62,1633.63
depthUpdate,ethusdt@depth5,1662124021465,1662124021458,1633.73,1633.74
depthUpdate,ethusdt@depth5,1662124021716,1662124021707,1634.50,1634.51
depthUpdate,ethusdt@depth5,1662124021967,1662124021960,1634.26,1634.27
depthUpdate,ethusdt@depth5,1662124022217,1662124022212,1634.38,1634.39
depthUpdate,ethusdt@depth5,1662124022468,1662124022463,1634.49,1634.50
depthUpdate,ethusdt@depth5,1662124022719,1662124022714,1634.50,1634.51
depthUpdate,ethusdt@depth5,1662124022969,1662124022963,1634.50,1634.51
depthUpdate,ethusdt@depth5,1662124023219,1662124023212,1634.08,1634.09
depthUpdate,ethusdt@depth5,1662124023470,1662124023466,1634.08,1634.09
depthUpdate,ethusdt@depth5,1662124023720,1662124023715,1634.08,1634.09
depthUpdate,ethusdt@depth5,1662124023971,1662124023967,1633.89,1633.90
depthUpdate,ethusdt@depth5,1662124024222,1662124024217,1633.77,1633.78
depthUpdate,ethusdt@depth5,1662124024472,1662124024464,1633.77,1633.78
depthUpdate,ethusdt@depth5,1662124024722,1662124024706,1633.46,1633.47
depthUpdate,ethusdt@depth5,1662124024972,1662124024967,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124025222,1662124025218,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124025472,1662124025466,1633.30,1633.31
depthUpdate,ethusdt@depth5,1662124025723,1662124025718,1633.20,1633.21
depthUpdate,ethusdt@depth5,1662124025973,1662124025968,1633.21,1633.22
depthUpdate,ethusdt@depth5,1662124026223,1662124026217,1633.29,1633.30
depthUpdate,ethusdt@depth5,1662124026473,1662124026469,1633.45,1633.46
depthUpdate,ethusdt@depth5,1662124026728,1662124026721,1633.45,1633.46
depthUpdate,ethusdt@depth5,1662124026978,1662124026973,1633.45,1633.46
depthUpdate,ethusdt@depth5,1662124027228,1662124027223,1633.36,1633.37
depthUpdate,ethusdt@depth5,1662124027481,1662124027474,1633.75,1633.76
depthUpdate,ethusdt@depth5,1662124027731,1662124027725,1633.75,1633.76
depthUpdate,ethusdt@depth5,1662124027981,1662124027976,1633.75,1633.76
depthUpdate,ethusdt@depth5,1662124028232,1662124028225,1633.75,1633.76
depthUpdate,ethusdt@depth5,1662124028484,1662124028481,1633.60,1633.61
depthUpdate,ethusdt@depth5,1662124028735,1662124028729,1633.60,1633.61
depthUpdate,ethusdt@depth5,1662124028985,1662124028978,1633.69,1633.70
depthUpdate,ethusdt@depth5,1662124029235,1662124029230,1633.69,1633.70
depthUpdate,ethusdt@depth5,1662124029487,1662124029479,1633.68,1633.69
depthUpdate,ethusdt@depth5,1662124029740,1662124029733,1633.58,1633.59
depthUpdate,ethusdt@depth5,1662124029990,1662124029985,1633.50,1633.51
depthUpdate,ethusdt@depth5,1662124030241,1662124030206,1632.74,1632.75
depthUpdate,ethusdt@depth5,1662124030491,1662124030447,1632.84,1632.86
depthUpdate,ethusdt@depth5,1662124030742,1662124030736,1633.27,1633.30
depthUpdate,ethusdt@depth5,1662124030994,1662124030985,1633.54,1633.59
depthUpdate,ethusdt@depth5,1662124031244,1662124031236,1633.58,1633.59
depthUpdate,ethusdt@depth5,1662124031496,1662124031490,1633.70,1633.75
depthUpdate,ethusdt@depth5,1662124031746,1662124031735,1633.58,1633.59
depthUpdate,ethusdt@depth5,1662124031997,1662124031991,1633.49,1633.50
depthUpdate,ethusdt@depth5,1662124032248,1662124032232,1633.87,1633.91
depthUpdate,ethusdt@depth5,1662124032498,1662124032492,1633.99,1634.00
depthUpdate,ethusdt@depth5,1662124032748,1662124032742,1633.65,1633.82
depthUpdate,ethusdt@depth5,1662124032999,1662124032995,1633.73,1633.74
depthUpdate,ethusdt@depth5,1662124033250,1662124033244,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124033500,1662124033495,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124033750,1662124033735,1633.99,1634.00
depthUpdate,ethusdt@depth5,1662124034001,1662124033993,1633.84,1633.85
depthUpdate,ethusdt@depth5,1662124034251,1662124034247,1633.85,1633.86
depthUpdate,ethusdt@depth5,1662124034504,1662124034496,1633.99,1634.00
depthUpdate,ethusdt@depth5,1662124034754,1662124034748,1633.99,1634.00
depthUpdate,ethusdt@depth5,1662124035004,1662124034999,1634.10,1634.16
depthUpdate,ethusdt@depth5,1662124035254,1662124035235,1634.47,1634.48
depthUpdate,ethusdt@depth5,1662124035504,1662124035476,1634.65,1634.78
depthUpdate,ethusdt@depth5,1662124035754,1662124035749,1634.42,1634.43
depthUpdate,ethusdt@depth5,1662124036004,1662124035983,1634.02,1634.03
depthUpdate,ethusdt@depth5,1662124036255,1662124036247,1633.97,1633.98
depthUpdate,ethusdt@depth5,1662124036505,1662124036500,1633.65,1633.66
depthUpdate,ethusdt@depth5,1662124036756,1662124036750,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124037007,1662124037002,1633.52,1633.53
depthUpdate,ethusdt@depth5,1662124037259,1662124037246,1633.87,1633.88
depthUpdate,ethusdt@depth5,1662124037510,1662124037501,1633.67,1633.68
depthUpdate,ethusdt@depth5,1662124037760,1662124037753,1633.42,1633.43
depthUpdate,ethusdt@depth5,1662124038010,1662124038002,1633.22,1633.23
depthUpdate,ethusdt@depth5,1662124038260,1662124038254,1633.35,1633.36
depthUpdate,ethusdt@depth5,1662124038511,1662124038504,1633.76,1633.77
depthUpdate,ethusdt@depth5,1662124038763,1662124038756,1634.07,1634.08
depthUpdate,ethusdt@depth5,1662124039013,1662124039007,1634.22,1634.23
depthUpdate,ethusdt@depth5,1662124039263,1662124039256,1634.27,1634.28
depthUpdate,ethusdt@depth5,1662124039513,1662124039509,1634.07,1634.08
depthUpdate,ethusdt@depth5,1662124039763,1662124039752,1633.72,1633.81
depthUpdate,ethusdt@depth5,1662124040013,1662124040008,1634.01,1634.02
depthUpdate,ethusdt@depth5,1662124040263,1662124040256,1633.81,1633.82
depthUpdate,ethusdt@depth5,1662124040513,1662124040508,1633.66,1633.70
depthUpdate,ethusdt@depth5,1662124040763,1662124040753,1633.59,1633.63
depthUpdate,ethusdt@depth5,1662124041013,1662124041007,1633.55,1633.56
depthUpdate,ethusdt@depth5,1662124041263,1662124041256,1633.71,1633.72
depthUpdate,ethusdt@depth5,1662124041513,1662124041507,1633.43,1633.44
depthUpdate,ethusdt@depth5,1662124041763,1662124041757,1633.55,1633.56
depthUpdate,ethusdt@depth5,1662124042013,1662124042006,1633.55,1633.56
depthUpdate,ethusdt@depth5,1662124042263,1662124042257,1633.55,1633.56
depthUpdate,ethusdt@depth5,1662124042513,1662124042506,1633.75,1633.76
depthUpdate,ethusdt@depth5,1662124042763,1662124042757,1633.90,1633.91
depthUpdate,ethusdt@depth5,1662124043013,1662124043007,1633.98,1633.99
depthUpdate,ethusdt@depth5,1662124043264,1662124043257,1633.98,1633.99
depthUpdate,ethusdt@depth5,1662124043515,1662124043510,1633.71,1633.72
depthUpdate,ethusdt@depth5,1662124043766,1662124043761,1633.67,1633.68
depthUpdate,ethusdt@depth5,1662124044016,1662124044010,1633.67,1633.68
depthUpdate,ethusdt@depth5,1662124044267,1662124044262,1633.99,1634.00
depthUpdate,ethusdt@depth5,1662124044518,1662124044514,1633.67,1633.68
depthUpdate,ethusdt@depth5,1662124044768,1662124044762,1633.64,1633.65
depthUpdate,ethusdt@depth5,1662124045019,1662124045013,1633.35,1633.36
depthUpdate,ethusdt@depth5,1662124045270,1662124045259,1632.91,1632.95
depthUpdate,ethusdt@depth5,1662124045520,1662124045514,1632.98,1632.99
depthUpdate,ethusdt@depth5,1662124045771,1662124045766,1633.06,1633.07
depthUpdate,ethusdt@depth5,1662124046021,1662124046014,1632.98,1632.99
depthUpdate,ethusdt@depth5,1662124046271,1662124046264,1632.88,1632.89
depthUpdate,ethusdt@depth5,1662124046523,1662124046518,1632.98,1632.99
depthUpdate,ethusdt@depth5,1662124046773,1662124046766,1632.98,1632.99
depthUpdate,ethusdt@depth5,1662124047023,1662124047018,1633.15,1633.16
depthUpdate,ethusdt@depth5,1662124047274,1662124047265,1632.86,1632.87
depthUpdate,ethusdt@depth5,1662124047525,1662124047519,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124047775,1662124047768,1632.90,1632.91
depthUpdate,ethusdt@depth5,1662124048025,1662124048017,1632.90,1632.91
depthUpdate,ethusdt@depth5,1662124048275,1662124048269,1632.90,1632.91
depthUpdate,ethusdt@depth5,1662124048526,1662124048522,1633.13,1633.14
depthUpdate,ethusdt@depth5,1662124048778,1662124048770,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124049028,1662124049024,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124049279,1662124049274,1633.02,1633.03
depthUpdate,ethusdt@depth5,1662124049530,1662124049525,1633.00,1633.01
depthUpdate,ethusdt@depth5,1662124049781,1662124049776,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124050032,1662124050025,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124050282,1662124050275,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124050532,1662124050526,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124050783,1662124050775,1633.11,1633.12
depthUpdate,ethusdt@depth5,1662124051033,1662124051029,1632.95,1632.96
depthUpdate,ethusdt@depth5,1662124051283,1662124051277,1632.78,1632.79
depthUpdate,ethusdt@depth5,1662124051533,1662124051527,1632.96,1633.01
depthUpdate,ethusdt@depth5,1662124051783,1662124051779,1633.10,1633.11
depthUpdate,ethusdt@depth5,1662124052033,1662124052028,1633.30,1633.31
depthUpdate,ethusdt@depth5,1662124052284,1662124052279,1633.06,1633.07
depthUpdate,ethusdt@depth5,1662124052534,1662124052528,1633.09,1633.10
depthUpdate,ethusdt@depth5,1662124052784,1662124052778,1633.04,1633.05
depthUpdate,ethusdt@depth5,1662124053034,1662124053028,1632.99,1633.00
depthUpdate,ethusdt@depth5,1662124053284,1662124053278,1632.99,1633.00
depthUpdate,ethusdt@depth5,1662124053534,1662124053527,1632.99,1633.00
depthUpdate,ethusdt@depth5,1662124053784,1662124053778,1632.97,1632.98
depthUpdate,ethusdt@depth5,1662124054034,1662124054026,1632.77,1632.78
depthUpdate,ethusdt@depth5,1662124054284,1662124054279,1632.77,1632.78
depthUpdate,ethusdt@depth5,1662124054534,1662124054529,1632.77,1632.78
depthUpdate,ethusdt@depth5,1662124054785,1662124054780,1632.95,1633.02
depthUpdate,ethusdt@depth5,1662124055036,1662124055032,1633.01,1633.02
depthUpdate,ethusdt@depth5,1662124055287,1662124055281,1633.06,1633.07
depthUpdate,ethusdt@depth5,1662124055537,1662124055531,1633.06,1633.07
depthUpdate,ethusdt@depth5,1662124055787,1662124055782,1633.06,1633.07
depthUpdate,ethusdt@depth5,1662124056039,1662124056033,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124056289,1662124056283,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124056539,1662124056533,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124056789,1662124056782,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124057039,1662124057033,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124057291,1662124057285,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124057541,1662124057535,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124057791,1662124057786,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124058042,1662124058035,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124058292,1662124058286,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124058542,1662124058536,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124058792,1662124058788,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124059043,1662124059036,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124059293,1662124059289,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124059544,1662124059539,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124059794,1662124059786,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124060044,1662124060038,1632.73,1632.74
depthUpdate,ethusdt@depth5,1662124060294,1662124060285,1632.89,1632.94
depthUpdate,ethusdt@depth5,1662124060562,1662124060546,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124060828,1662124060823,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124061081,1662124061072,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124061334,1662124061328,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124061585,1662124061580,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124061838,1662124061834,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124062091,1662124062085,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124062342,1662124062336,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124062592,1662124062587,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124062842,1662124062836,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124063094,1662124063086,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124063345,1662124063338,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124063595,1662124063588,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124063845,1662124063839,1632.89,1632.90
depthUpdate,ethusdt@depth5,1662124064096,1662124064091,1632.84,1632.85
depthUpdate,ethusdt@depth5,1662124064347,1662124064343,1632.84,1632.85
depthUpdate,ethusdt@depth5,1662124064598,1662124064593,1632.39,1632.40
depthUpdate,ethusdt@depth5,1662124064848,1662124064841,1632.51,1632.52
depthUpdate,ethusdt@depth5,1662124065098,1662124065092,1632.47,1632.48
depthUpdate,ethusdt@depth5,1662124065348,1662124065344,1632.47,1632.48
depthUpdate,ethusdt@depth5,1662124065599,1662124065593,1632.40,1632.41
depthUpdate,ethusdt@depth5,1662124065849,1662124065843,1632.38,1632.39
depthUpdate,ethusdt@depth5,1662124066099,1662124066094,1632.30,1632.31
depthUpdate,ethusdt@depth5,1662124066349,1662124066345,1632.03,1632.04
depthUpdate,ethusdt@depth5,1662124066600,1662124066595,1632.03,1632.04
depthUpdate,ethusdt@depth5,1662124066851,1662124066845,1632.15,1632.16
depthUpdate,ethusdt@depth5,1662124067101,1662124067096,1632.15,1632.16
depthUpdate,ethusdt@depth5,1662124067352,1662124067347,1632.15,1632.16
depthUpdate,ethusdt@depth5,1662124067605,1662124067601,1632.11,1632.15
depthUpdate,ethusdt@depth5,1662124067856,1662124067849,1632.11,1632.12
depthUpdate,ethusdt@depth5,1662124068106,1662124068101,1632.03,1632.04
depthUpdate,ethusdt@depth5,1662124068356,1662124068350,1632.03,1632.04
depthUpdate,ethusdt@depth5,1662124068606,1662124068601,1632.04,1632.05
depthUpdate,ethusdt@depth5,1662124068857,1662124068852,1632.04,1632.05
depthUpdate,ethusdt@depth5,1662124069108,1662124069102,1632.05,1632.06
depthUpdate,ethusdt@depth5,1662124069359,1662124069353,1632.28,1632.29
depthUpdate,ethusdt@depth5,1662124069609,1662124069603,1632.28,1632.29
depthUpdate,ethusdt@depth5,1662124069859,1662124069853,1632.38,1632.39
depthUpdate,ethusdt@depth5,1662124070109,1662124070096,1632.71,1632.72
depthUpdate,ethusdt@depth5,1662124070359,1662124070354,1632.71,1632.72
depthUpdate,ethusdt@depth5,1662124070610,1662124070605,1632.39,1632.40
depthUpdate,ethusdt@depth5,1662124070861,1662124070858,1632.55,1632.56
depthUpdate,ethusdt@depth5,1662124071112,1662124071106,1632.55,1632.56
depthUpdate,ethusdt@depth5,1662124071367,1662124071362,1632.77,1632.78
depthUpdate,ethusdt@depth5,1662124071617,1662124071613,1632.78,1632.79
depthUpdate,ethusdt@depth5,1662124071867,1662124071862,1632.96,1632.97
depthUpdate,ethusdt@depth5,1662124072117,1662124072110,1633.05,1633.06
depthUpdate,ethusdt@depth5,1662124072369,1662124072362,1633.05,1633.06
depthUpdate,ethusdt@depth5,1662124072619,1662124072613,1633.05,1633.06
depthUpdate,ethusdt@depth5,1662124072871,1662124072855,1633.39,1633.40
depthUpdate,ethusdt@depth5,1662124073121,1662124073113,1633.30,1633.31
depthUpdate,ethusdt@depth5,1662124073372,1662124073367,1633.33,1633.34
depthUpdate,ethusdt@depth5,1662124073623,1662124073615,1633.40,1633.41
depthUpdate,ethusdt@depth5,1662124073873,1662124073866,1633.40,1633.41
depthUpdate,ethusdt@depth5,1662124074123,1662124074119,1633.19,1633.20
depthUpdate,ethusdt@depth5,1662124074373,1662124074368,1633.03,1633.04
depthUpdate,ethusdt@depth5,1662124074624,1662124074618,1633.03,1633.04
depthUpdate,ethusdt@depth5,1662124074874,1662124074870,1633.03,1633.04
depthUpdate,ethusdt@depth5,1662124075125,1662124075119,1633.03,1633.04
depthUpdate,ethusdt@depth5,1662124075375,1662124075368,1632.79,1632.80
depthUpdate,ethusdt@depth5,1662124075626,1662124075621,1632.70,1632.71
depthUpdate,ethusdt@depth5,1662124075901,1662124075861,1632.70,1632.71
depthUpdate,ethusdt@depth5,1662124076152,1662124076145,1632.62,1632.63
depthUpdate,ethusdt@depth5,1662124076404,1662124076399,1632.62,1632.63
depthUpdate,ethusdt@depth5,1662124076654,1662124076648,1632.62,1632.63
depthUpdate,ethusdt@depth5,1662124076904,1662124076898,1632.82,1632.83
depthUpdate,ethusdt@depth5,1662124077154,1662124077149,1632.86,1632.87
depthUpdate,ethusdt@depth5,1662124077407,1662124077403,1632.86,1632.87
depthUpdate,ethusdt@depth5,1662124077658,1662124077649,1632.67,1632.71
depthUpdate,ethusdt@depth5,1662124077908,1662124077903,1632.62,1632.63
depthUpdate,ethusdt@depth5,1662124078161,1662124078157,1632.70,1632.71
depthUpdate,ethusdt@depth5,1662124078412,1662124078406,1632.70,1632.71
depthUpdate,ethusdt@depth5,1662124078665,1662124078660,1632.70,1632.71
depthUpdate,ethusdt@depth5,1662124078915,1662124078910,1632.70,1632.71
